zip,type,primary_city,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population_2015
29925,PO BOX,Hilton Head Island,SC,Beaufort County,America/New_York,843,NA,US,32.19,-80.74,1988
29926,STANDARD,Hilton Head Island,SC,Beaufort County,America/New_York,843,NA,US,32.19,-80.74,22200
29927,STANDARD,Hardeeville,SC,Jasper County,America/New_York,843,NA,US,32.27,-81.07,7240
29928,STANDARD,Hilton Head Island,SC,Beaufort County,America/New_York,843,NA,US,32.16,-80.76,13390
29929,STANDARD,Islandton,SC,Colleton County,America/New_York,843,NA,US,32.9,-80.93,920
29931,PO BOX,Lobeco,SC,Beaufort County,America/New_York,843,NA,US,32.55,-80.74,467
29932,STANDARD,Luray,SC,Hampton County,America/New_York,803,NA,US,32.82,-81.35,230
29933,PO BOX,Miley,SC,Hampton County,America/New_York,803,NA,US,32.94,-81.03,0
29934,STANDARD,Pineland,SC,Jasper County,America/New_York,,NA,US,32.6,-81.15,760
29935,STANDARD,Port Royal,SC,Beaufort County,America/New_York,843,NA,US,32.38,-80.69,3480
29936,STANDARD,Ridgeland,SC,Jasper County,America/New_York,843,NA,US,32.48,-80.98,10500
29938,PO BOX,Hilton Head Island,SC,Beaufort County,America/New_York,843,NA,US,32.19,-80.74,1784
29939,PO BOX,Scotia,SC,Hampton County,America/New_York,803,NA,US,32.68,-81.24,122
29940,STANDARD,Seabrook,SC,Beaufort County,America/New_York,843,NA,US,32.56,-80.73,2940
29941,STANDARD,Sheldon,SC,Beaufort County,America/New_York,843,NA,US,32.55,-80.81,610
29943,STANDARD,Tillman,SC,Jasper County,America/New_York,843,NA,US,32.46,-81.1,460
29944,STANDARD,Varnville,SC,Hampton County,America/New_York,803,NA,US,32.85,-81.08,3960
29945,STANDARD,Yemassee,SC,Hampton County,America/New_York,843,NA,US,32.69,-80.85,3530
30002,STANDARD,Avondale Estates,GA,DeKalb County,America/New_York,"404,678",NA,US,33.77,-84.26,5600
30003,PO BOX,Norcross,GA,Gwinnett County,America/New_York,678,NA,US,33.94,-84.2,551
30004,STANDARD,Alpharetta,GA,Fulton County,America/New_York,678,NA,US,34.14,-84.29,60140
30005,STANDARD,Alpharetta,GA,Fulton County,America/New_York,678,NA,US,34.09,-84.22,35800
30006,PO BOX,Marietta,GA,Cobb County,America/New_York,678,NA,US,33.95,-84.54,1112
30007,PO BOX,Marietta,GA,Cobb County,America/New_York,678,NA,US,33.95,-84.54,259
30008,STANDARD,Marietta,GA,Cobb County,America/New_York,"470,678,770",NA,US,33.9,-84.59,27380
30009,STANDARD,Alpharetta,GA,Fulton County,America/New_York,678,NA,US,34.08,-84.31,15650
30010,PO BOX,Norcross,GA,Gwinnett County,America/New_York,678,NA,US,33.94,-84.2,784
30011,STANDARD,Auburn,GA,Barrow County,America/New_York,678,NA,US,34.01,-83.83,15350
30012,STANDARD,Conyers,GA,Rockdale County,America/New_York,"470,678,770",NA,US,33.66,-84.01,25460
30013,STANDARD,Conyers,GA,Rockdale County,America/New_York,"470,678,770",NA,US,33.65,-83.97,24810
30014,STANDARD,Covington,GA,Newton County,America/New_York,"470,678,770",NA,US,33.6,-83.85,31030
30015,PO BOX,Covington,GA,Newton County,America/New_York,678,NA,US,33.6,-83.85,1785
30016,STANDARD,Covington,GA,Newton County,America/New_York,"470,678,770",NA,US,33.52,-83.93,49460
30017,STANDARD,Grayson,GA,Gwinnett County,America/New_York,678,NA,US,33.89,-83.95,22050
30018,PO BOX,Jersey,GA,Walton County,America/New_York,678,NA,US,33.71,-83.8,286
30019,STANDARD,Dacula,GA,Gwinnett County,America/New_York,678,NA,US,33.98,-83.88,44500
30021,STANDARD,Clarkston,GA,DeKalb County,America/New_York,"404,678",NA,US,33.81,-84.24,24670
30022,STANDARD,Alpharetta,GA,Fulton County,America/New_York,678,NA,US,34.06,-84.27,63230
30023,PO BOX,Alpharetta,GA,Fulton County,America/New_York,678,NA,US,34.06,-84.27,643
30024,STANDARD,Suwanee,GA,Gwinnett County,America/New_York,"470,678",NA,US,34.05,-84.07,77050
30025,STANDARD,Social Circle,GA,Walton County,America/New_York,"470,678,770",NA,US,33.65,-83.71,8670
30026,PO BOX,North Metro,GA,Gwinnett County,America/New_York,678,NA,US,34,-84.15,15
30028,STANDARD,Cumming,GA,Forsyth County,America/New_York,"470,678,770",NA,US,34.29,-84.18,23060
30029,PO BOX,North Metro,GA,Gwinnett County,America/New_York,678,NA,US,34,-84.15,0
30030,STANDARD,Decatur,GA,DeKalb County,America/New_York,404,NA,US,33.77,-84.29,25880
30031,PO BOX,Decatur,GA,Dekalb County,America/New_York,404,NA,US,33.77,-84.29,1305
30032,STANDARD,Decatur,GA,DeKalb County,America/New_York,404,NA,US,33.74,-84.26,36730
30033,STANDARD,Decatur,GA,DeKalb County,America/New_York,404,NA,US,33.81,-84.28,24940
30034,STANDARD,Decatur,GA,DeKalb County,America/New_York,"678,770",NA,US,33.69,-84.25,39460
30035,STANDARD,Decatur,GA,DeKalb County,America/New_York,"678,770",NA,US,33.72,-84.2,18950
30036,PO BOX,Decatur,GA,Dekalb County,America/New_York,404,NA,US,33.77,-84.29,839
30037,PO BOX,Decatur,GA,Dekalb County,America/New_York,404,NA,US,33.77,-84.29,1054
30038,STANDARD,Lithonia,GA,DeKalb County,America/New_York,"678,770",NA,US,33.67,-84.14,34160
30039,STANDARD,Snellville,GA,Gwinnett County,America/New_York,"678,770",NA,US,33.8,-84.03,43780
30040,STANDARD,Cumming,GA,Forsyth County,America/New_York,"470,678,770",NA,US,34.2,-84.13,66840
30041,STANDARD,Cumming,GA,Forsyth County,America/New_York,"470,678,770",NA,US,34.2,-84.1,64080
30042,PO BOX,Lawrenceville,GA,Gwinnett County,America/New_York,678,NA,US,33.94,-83.99,737
30043,STANDARD,Lawrenceville,GA,Gwinnett County,America/New_York,"470,678,770",NA,US,34,-84.01,79830
30044,STANDARD,Lawrenceville,GA,Gwinnett County,America/New_York,"678,770",NA,US,33.92,-84.07,86010
30045,STANDARD,Lawrenceville,GA,Gwinnett County,America/New_York,"470,678,770",NA,US,33.94,-83.93,36500
30046,STANDARD,Lawrenceville,GA,Gwinnett County,America/New_York,470,NA,US,33.94,-83.99,35970
30047,STANDARD,Lilburn,GA,Gwinnett County,America/New_York,"678,770",NA,US,33.88,-84.13,62000
30048,PO BOX,Lilburn,GA,Gwinnett County,America/New_York,678,NA,US,33.88,-84.13,1316
30049,PO BOX,Lawrenceville,GA,Gwinnett County,America/New_York,678,NA,US,33.64,-84.26,725
30052,STANDARD,Loganville,GA,Walton County,America/New_York,,NA,US,33.83,-83.89,62420
30054,STANDARD,Oxford,GA,Newton County,America/New_York,678,NA,US,33.62,-83.87,10600
30055,STANDARD,Mansfield,GA,Jasper County,America/New_York,,NA,US,33.51,-83.73,2990
30056,STANDARD,Newborn,GA,Jasper County,America/New_York,,NA,US,33.51,-83.69,2410
30058,STANDARD,Lithonia,GA,DeKalb County,America/New_York,"678,770",NA,US,33.71,-84.1,49210
30060,STANDARD,Marietta,GA,Cobb County,America/New_York,"470,678,770",NA,US,33.95,-84.54,33780
30061,PO BOX,Marietta,GA,Cobb County,America/New_York,678,NA,US,33.95,-84.54,1272
30062,STANDARD,Marietta,GA,Cobb County,America/New_York,"678,770",NA,US,34,-84.47,63860
30063,UNIQUE,Marietta,GA,Cobb County,America/New_York,678,NA,US,33.95,-84.54,41
30064,STANDARD,Marietta,GA,Cobb County,America/New_York,"470,678,770",NA,US,33.94,-84.61,46110
30065,PO BOX,Marietta,GA,Cobb County,America/New_York,678,NA,US,33.95,-84.54,611
30066,STANDARD,Marietta,GA,Cobb County,America/New_York,678,NA,US,34.03,-84.51,54970
30067,STANDARD,Marietta,GA,Cobb County,America/New_York,"678,770",NA,US,33.93,-84.46,42290
30068,STANDARD,Marietta,GA,Cobb County,America/New_York,"678,770",NA,US,33.97,-84.43,33070
30069,UNIQUE,Marietta,GA,Cobb County,America/New_York,678,NA,US,33.95,-84.54,41
30070,PO BOX,Porterdale,GA,Newton County,America/New_York,678,NA,US,33.57,-83.89,1069
30071,STANDARD,Norcross,GA,Gwinnett County,America/New_York,678,NA,US,33.94,-84.2,25540
30072,PO BOX,Pine Lake,GA,DeKalb County,America/New_York,678,NA,US,33.79,-84.21,1132
30073,STANDARD,Decatur,GA,Dekalb County,America/New_York,404,NA,US,33.7,-84.25,206
30074,PO BOX,Redan,GA,Dekalb County,America/New_York,678,NA,US,33.73,-84.15,503
30075,STANDARD,Roswell,GA,Fulton County,America/New_York,678,NA,US,34.03,-84.35,53280
30076,STANDARD,Roswell,GA,Fulton County,America/New_York,678,NA,US,34.03,-84.31,43230
30077,PO BOX,Roswell,GA,Fulton County,America/New_York,678,NA,US,34.03,-84.35,937
30078,STANDARD,Snellville,GA,Gwinnett County,America/New_York,"678,770",NA,US,33.85,-84,33660
30079,STANDARD,Scottdale,GA,DeKalb County,America/New_York,"404,678",NA,US,33.79,-84.26,2450
30080,STANDARD,Smyrna,GA,Cobb County,America/New_York,678,NA,US,33.86,-84.51,46450
30081,PO BOX,Smyrna,GA,Cobb County,America/New_York,678,NA,US,33.86,-84.51,1158
30082,STANDARD,Smyrna,GA,Cobb County,America/New_York,678,NA,US,33.85,-84.54,24800
30083,STANDARD,Stone Mountain,GA,DeKalb County,America/New_York,"678,770,404",NA,US,33.8,-84.17,47920
30084,STANDARD,Tucker,GA,DeKalb County,America/New_York,678,NA,US,33.85,-84.22,37580
30085,PO BOX,Tucker,GA,Dekalb County,America/New_York,678,NA,US,33.85,-84.22,828
30086,PO BOX,Stone Mountain,GA,Dekalb County,America/New_York,404,NA,US,33.8,-84.17,1204
30087,STANDARD,Stone Mountain,GA,DeKalb County,America/New_York,"404,678,770",NA,US,33.81,-84.13,34770
30088,STANDARD,Stone Mountain,GA,DeKalb County,America/New_York,"404,678,770",NA,US,33.76,-84.18,23470
30090,STANDARD,Marietta,GA,Cobb County,America/New_York,"470,678,770",NA,US,33.95,-84.54,0
30091,PO BOX,Norcross,GA,Gwinnett County,America/New_York,678,NA,US,33.94,-84.2,903
30092,STANDARD,Norcross,GA,Gwinnett County,America/New_York,678,NA,US,33.97,-84.23,33600
30093,STANDARD,Norcross,GA,Gwinnett County,America/New_York,678,NA,US,33.91,-84.18,52290
30094,STANDARD,Conyers,GA,Rockdale County,America/New_York,"770,470,678",NA,US,33.61,-84.05,28560
30095,PO BOX,Duluth,GA,Gwinnett County,America/New_York,678,NA,US,34,-84.15,747
30096,STANDARD,Duluth,GA,Gwinnett County,America/New_York,"470,678,770",NA,US,34,-84.15,63270
30097,STANDARD,Duluth,GA,Fulton County,America/New_York,"470,678,770",NA,US,34.03,-84.15,45070
30098,UNIQUE,Duluth,GA,Gwinnett County,America/New_York,678,NA,US,34,-84.15,28
30099,UNIQUE,Duluth,GA,Gwinnett County,America/New_York,678,NA,US,34,-84.15,0
30101,STANDARD,Acworth,GA,Cobb County,America/New_York,"678,770",NA,US,34.05,-84.67,56740
30102,STANDARD,Acworth,GA,Cherokee County,America/New_York,"678,770",NA,US,34.1,-84.63,37700
30103,STANDARD,Adairsville,GA,Bartow County,America/New_York,"470,678,770",NA,US,34.36,-84.91,12920
30104,STANDARD,Aragon,GA,Polk County,America/New_York,678,NA,US,34.04,-85.05,4020
30105,STANDARD,Armuchee,GA,Floyd County,America/New_York,706,NA,US,34.47,-85.21,2120
30106,STANDARD,Austell,GA,Cobb County,America/New_York,"770,678",NA,US,33.82,-84.64,19220
30107,STANDARD,Ball Ground,GA,Cherokee County,America/New_York,"770,678",NA,US,34.33,-84.37,13470
30108,STANDARD,Bowdon,GA,Carroll County,America/New_York,"470,678,770",NA,US,33.53,-85.25,6560
30109,PO BOX,Bowdon Junction,GA,Carroll County,America/New_York,678,NA,US,33.65,-85.13,151
30110,STANDARD,Bremen,GA,Haralson County,America/New_York,"678,770",NA,US,33.7,-85.15,11440
30111,PO BOX,Clarkdale,GA,Cobb County,America/New_York,678,NA,US,33.82,-84.65,314
30112,PO BOX,Carrollton,GA,Carroll County,America/New_York,678,NA,US,33.58,-85.08,1616
30113,STANDARD,Buchanan,GA,Haralson County,America/New_York,"678,770",NA,US,33.8,-85.18,4870
30114,STANDARD,Canton,GA,Cherokee County,America/New_York,"678,770",NA,US,34.24,-84.49,48190
30115,STANDARD,Canton,GA,Cherokee County,America/New_York,"678,770",NA,US,34.2,-84.4,40820
30116,STANDARD,Carrollton,GA,Carroll County,America/New_York,"678,770",NA,US,33.54,-85,21150
30117,STANDARD,Carrollton,GA,Carroll County,America/New_York,"678,770",NA,US,33.58,-85.07,28450
30118,UNIQUE,Carrollton,GA,Carroll County,America/New_York,678,NA,US,33.57,-85.1,101
30119,UNIQUE,Carrollton,GA,Carroll County,America/New_York,678,NA,US,33.58,-85.07,0
30120,STANDARD,Cartersville,GA,Bartow County,America/New_York,"470,678,770",NA,US,34.16,-84.8,37010
30121,STANDARD,Cartersville,GA,Bartow County,America/New_York,"470,678,770",NA,US,34.21,-84.78,19720
30122,STANDARD,Lithia Springs,GA,Douglas County,America/New_York,678,NA,US,33.77,-84.64,20950
30123,PO BOX,Cassville,GA,Bartow County,America/New_York,,NA,US,34.23,-84.84,906
30124,STANDARD,Cave Spring,GA,Floyd County,America/New_York,706,NA,US,34.1,-85.33,2520
30125,STANDARD,Cedartown,GA,Polk County,America/New_York,"470,678,770",NA,US,34.01,-85.25,20710
30126,STANDARD,Mableton,GA,Cobb County,America/New_York,678,NA,US,33.81,-84.56,37840
30127,STANDARD,Powder Springs,GA,Cobb County,America/New_York,"470,678,770",NA,US,33.86,-84.68,61910
30129,PO BOX,Coosa,GA,Floyd County,America/New_York,706,NA,US,34.22,-85.39,434
30132,STANDARD,Dallas,GA,Paulding County,America/New_York,"678,770",NA,US,33.91,-84.83,34040
30133,PO BOX,Douglasville,GA,Douglas County,America/New_York,678,NA,US,33.74,-84.74,1123
30134,STANDARD,Douglasville,GA,Douglas County,America/New_York,"678,770",NA,US,33.74,-84.74,40510
30135,STANDARD,Douglasville,GA,Douglas County,America/New_York,"678,770",NA,US,33.67,-84.73,59860
30137,STANDARD,Emerson,GA,Bartow County,America/New_York,,NA,US,34.12,-84.76,1480
30138,PO BOX,Esom Hill,GA,Cleburne County,America/New_York,678,NA,US,33.93,-85.37,75
30139,STANDARD,Fairmount,GA,Gordon County,America/New_York,"706,770",NA,US,34.44,-84.7,3570
30140,PO BOX,Felton,GA,Haralson County,America/New_York,678,NA,US,33.88,-85.21,118
30141,STANDARD,Hiram,GA,Paulding County,America/New_York,678,NA,US,33.86,-84.77,20570
30142,PO BOX,Holly Springs,GA,Cherokee County,America/New_York,678,NA,US,34.17,-84.49,574
30143,STANDARD,Jasper,GA,Pickens County,America/New_York,"678,770,706",NA,US,34.46,-84.42,19990
30144,STANDARD,Kennesaw,GA,Cobb County,America/New_York,678,NA,US,34.02,-84.61,45860
30145,STANDARD,Kingston,GA,Bartow County,America/New_York,"678,770",NA,US,34.23,-84.94,7310
30146,PO BOX,Lebanon,GA,Cherokee County,America/New_York,678,NA,US,34.21,-84.44,259
30147,STANDARD,Lindale,GA,Floyd County,America/New_York,706,NA,US,34.18,-85.18,3890
30148,STANDARD,Marble Hill,GA,Pickens County,America/New_York,"678,770,706",NA,US,34.46,-84.26,630
30149,PO BOX,Mount Berry,GA,Floyd County,America/New_York,706,NA,US,34.31,-85.23,347
30150,PO BOX,Mount Zion,GA,Carroll County,America/New_York,678,NA,US,33.63,-85.18,197
30151,PO BOX,Nelson,GA,Pickens County,America/New_York,,NA,US,34.38,-84.37,402
30152,STANDARD,Kennesaw,GA,Cobb County,America/New_York,678,NA,US,33.99,-84.65,41170
30153,STANDARD,Rockmart,GA,Polk County,America/New_York,"470,678,770",NA,US,34,-85.04,16040
30154,PO BOX,Douglasville,GA,Douglas County,America/New_York,678,NA,US,33.74,-84.74,744
30156,PO BOX,Kennesaw,GA,Cobb County,America/New_York,678,NA,US,33.99,-84.65,872
30157,STANDARD,Dallas,GA,Paulding County,America/New_York,"678,770",NA,US,33.88,-84.87,42710
30160,PO BOX,Kennesaw,GA,Cobb County,America/New_York,678,NA,US,33.99,-84.65,372
30161,STANDARD,Rome,GA,Floyd County,America/New_York,706,NA,US,34.24,-85.17,27620
30162,PO BOX,Rome,GA,Floyd County,America/New_York,706,NA,US,34.26,-85.18,1153
30163,PO BOX,Rome,GA,Floyd County,America/New_York,706,NA,US,34.26,-85.18,0
30164,PO BOX,Rome,GA,Newton County,America/New_York,706,NA,US,33.4,-83.83,965
30165,STANDARD,Rome,GA,Floyd County,America/New_York,706,NA,US,34.26,-85.18,35830
30168,STANDARD,Austell,GA,Cobb County,America/New_York,"678,770",NA,US,33.78,-84.59,24920
30169,PO BOX,Canton,GA,Cherokee County,America/New_York,678,NA,US,34.14,-84.3,843
30170,STANDARD,Roopville,GA,Carroll County,America/New_York,"678,770",NA,US,33.45,-85.13,2610
30171,STANDARD,Rydal,GA,Bartow County,America/New_York,,NA,US,34.37,-84.7,3080
30172,PO BOX,Shannon,GA,Floyd County,America/New_York,706,NA,US,34.33,-85.08,1257
30173,STANDARD,Silver Creek,GA,Floyd County,America/New_York,706,NA,US,34.13,-85.13,5730
30175,STANDARD,Talking Rock,GA,Pickens County,America/New_York,706,NA,US,34.5,-84.5,5280
30176,STANDARD,Tallapoosa,GA,Haralson County,America/New_York,"470,678,770",NA,US,33.75,-85.29,5570
30177,STANDARD,Tate,GA,Pickens County,America/New_York,"678,706,770",NA,US,34.41,-84.38,560
30178,STANDARD,Taylorsville,GA,Bartow County,America/New_York,,NA,US,34.08,-84.98,3480
30179,STANDARD,Temple,GA,Carroll County,America/New_York,"470,678,770",NA,US,33.73,-85.03,15640
30180,STANDARD,Villa Rica,GA,Carroll County,America/New_York,"678,770",NA,US,33.73,-84.92,32730
30182,STANDARD,Waco,GA,Carroll County,America/New_York,,NA,US,33.7,-85.18,2330
30183,STANDARD,Waleska,GA,Cherokee County,America/New_York,678,NA,US,34.31,-84.55,4850
30184,STANDARD,White,GA,Bartow County,America/New_York,,NA,US,34.28,-84.74,6120
30185,STANDARD,Whitesburg,GA,Carroll County,America/New_York,,NA,US,33.49,-84.91,3490
30187,STANDARD,Winston,GA,Douglas County,America/New_York,678,NA,US,33.65,-84.86,8170
30188,STANDARD,Woodstock,GA,Cherokee County,America/New_York,"678,770",NA,US,34.1,-84.51,57700
30189,STANDARD,Woodstock,GA,Cherokee County,America/New_York,"678,770",NA,US,34.12,-84.57,36210
30204,STANDARD,Barnesville,GA,Lamar County,America/New_York,"470,678,770",NA,US,33.05,-84.15,10020
30205,STANDARD,Brooks,GA,Fayette County,America/New_York,,NA,US,33.29,-84.45,3000
30206,STANDARD,Concord,GA,Pike County,America/New_York,"678,770",NA,US,33.09,-84.43,2690
30212,PO BOX,Experiment,GA,Spalding County,America/New_York,678,NA,US,33.27,-84.27,717
30213,STANDARD,Fairburn,GA,Fulton County,America/New_York,770,NA,US,33.56,-84.58,31140
30214,STANDARD,Fayetteville,GA,Fayette County,America/New_York,"770,678",NA,US,33.49,-84.49,28400
30215,STANDARD,Fayetteville,GA,Fayette County,America/New_York,"678,770",NA,US,33.44,-84.46,33770
30216,STANDARD,Flovilla,GA,Butts County,America/New_York,678,NA,US,33.25,-83.89,1690
30217,STANDARD,Franklin,GA,Heard County,America/New_York,706,NA,US,33.28,-85.09,7100
30218,STANDARD,Gay,GA,Meriwether County,America/New_York,706,NA,US,33.09,-84.57,1740
30219,PO BOX,Glenn,GA,Heard County,America/New_York,706,NA,US,33.28,-85.12,0
30220,STANDARD,Grantville,GA,Coweta County,America/New_York,"470,678,770",NA,US,33.23,-84.82,4780
30222,STANDARD,Greenville,GA,Meriwether County,America/New_York,706,NA,US,33.02,-84.71,3580
30223,STANDARD,Griffin,GA,Spalding County,America/New_York,"770,470,678",NA,US,33.29,-84.28,30360
30224,STANDARD,Griffin,GA,Spalding County,America/New_York,"470,678,770",NA,US,33.24,-84.27,21510
30228,STANDARD,Hampton,GA,Henry County,America/New_York,770,NA,US,33.38,-84.28,39240
30229,PO BOX,Haralson,GA,Coweta County,America/New_York,678,NA,US,33.22,-84.57,193
30230,STANDARD,Hogansville,GA,Troup County,America/New_York,706,NA,US,33.16,-84.9,7520
30233,STANDARD,Jackson,GA,Butts County,America/New_York,"470,678,770",NA,US,33.29,-83.96,19170
30234,STANDARD,Jenkinsburg,GA,Butts County,America/New_York,678,NA,US,33.32,-84.03,1870
30236,STANDARD,Jonesboro,GA,Clayton County,America/New_York,"770,678",NA,US,33.52,-84.35,42560
30237,PO BOX,Jonesboro,GA,Clayton County,America/New_York,678,NA,US,33.52,-84.35,1145
30238,STANDARD,Jonesboro,GA,Clayton County,America/New_York,"678,770",NA,US,33.49,-84.38,35930
30240,STANDARD,Lagrange,GA,Troup County,America/New_York,"706,762",NA,US,33.04,-85.12,26400
30241,STANDARD,Lagrange,GA,Troup County,America/New_York,"762,706",NA,US,33.03,-84.98,22200
30248,STANDARD,Locust Grove,GA,Henry County,America/New_York,"678,770",NA,US,33.34,-84.1,23980
30250,PO BOX,Lovejoy,GA,Clayton County,America/New_York,678,NA,US,33.44,-84.31,362
30251,STANDARD,Luthersville,GA,Meriwether County,America/New_York,"470,678,770",NA,US,33.2,-84.74,2060
30252,STANDARD,Mcdonough,GA,Henry County,America/New_York,"678,770",NA,US,33.47,-84.06,40730
30253,STANDARD,Mcdonough,GA,Henry County,America/New_York,"678,770",NA,US,33.45,-84.14,50950
30256,STANDARD,Meansville,GA,Pike County,America/New_York,,NA,US,33.04,-84.3,2360
30257,STANDARD,Milner,GA,Lamar County,America/New_York,678,NA,US,33.11,-84.19,3670
30258,STANDARD,Molena,GA,Pike County,America/New_York,678,NA,US,33.01,-84.5,2150
30259,STANDARD,Moreland,GA,Coweta County,America/New_York,678,NA,US,33.28,-84.77,3020
30260,STANDARD,Morrow,GA,Clayton County,America/New_York,404,NA,US,33.57,-84.34,23020
30261,PO BOX,Lagrange,GA,Troup County,America/New_York,706,NA,US,33.03,-84.98,31
30263,STANDARD,Newnan,GA,Coweta County,America/New_York,"470,678,770",NA,US,33.37,-84.78,51520
30264,PO BOX,Newnan,GA,Coweta County,America/New_York,678,NA,US,33.37,-84.78,1068
